GRUPO;DESC.GRUPO;S.GRUPO;DESC.SUBGRUPO;COD.PROV;COD.PROD;PRODUCTO;COD.BARRA;KILOS;LITROS;UNIDADES;CANT TOT;PARTIC;TOTAL
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;53;7257;LICOR 3 PLUMAS CHOCOLATE          X700CC;7790260013065;0;1,4;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;53;7117;LICOR 3 PLUMAS SECO               X930CC;7790260016011;0;1,86;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;53;7258;LICOR 3 PLUMAS CHOCOLATE A MENTA  X700CC;7790260013225;0;1,4;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;53;7139;PIÑA COLADA AMERICAN CLUB         X750CC;7790260006029;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;53;7263;LICOR 3 PLUMAS FRUTILLA           X700CC;7790260013126;0;1,4;0;2;0,000337174089000708;2
7;BEBIDAS;10;VINOS FINOS BAJOS;5388;7373;VINO VASCO VIEJO BLANCO-          X700CC;7790336020782;0;1,4;0;2;0,000337174089000708;2
28;MERMELADAS - MIEL - DULCES;3;DULCES;465;28076;CEREZA CARLETI  MARASCHINO VDE-103-X200G;7790086006043;0,4;0;0;2;0,000337174089000708;2
7;BEBIDAS;12;VINOS FINOS MEDIOS;448;7752;VINO CANCILLER MALBEC             X750CC;7790314000232;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;5905;77346;VINO QUARA TANNAT                 X750CC;7791690709054;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;29;7899;LICOR CAFE BORGHETTI   -1202-     X700ML;7790290000332;0;1,4;0;2;0,000337174089000708;2
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;5016;3456;CEREAL NUTRIFOODS NUTRI CHOK      X397GR;7797599231290;0,794;0;0;2;0,000337174089000708;2
28;MERMELADAS - MIEL - DULCES;3;DULCES;436;28195;DULCE FRUTILLA ORIETA             X500GR;7792260639351;1;0;0;2;0,000337174089000708;2
7;BEBIDAS;15;VINOS FINOS SUPERIOR;5363;77484;VINO DON DAVID CABERNET SAUVIGNON X750CC;7790189000177;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;12;VINOS FINOS MEDIOS;5363;77972;VINO MICHEL TORINO COLECC.CAB-MALB-X750C;7790189001983;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;9;VINOS FINOS PRIMER PRECIO;5363;77084;VINO DOS TONOS C/LIMA LIMON -     X930CC;7791540044274;0;1,86;0;2;0,000337174089000708;2
7;BEBIDAS;12;VINOS FINOS MEDIOS;5363;7011;VINO MICHEL TORINO COLECC.TORRONT.X750CC;7790189001600;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;17;VINOS FINOS FRIZANTES;5363;77632;VINO FRIZZE ROJO          -12864- X750CC;7791540128646;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;5363;78109;VINO ALMA MORA CHARDONAY -        X750CC;7790240042115;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;12;VINOS FINOS MEDIOS;5363;7013;VINO MICHEL TORINO COLECC.TANNAT  X750CC;7790189000979;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;12;VINOS FINOS MEDIOS;5363;7012;VINO MICHEL TORINO COLECC.MERLOT  X750CC;7790189000993;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;11;VINOS FINOS MEDIO BAJOS;5363;77938;VINO SANTA ANA CHABLIS -         X1.25LT;7790762011156;0;2,5;0;2;0,000337174089000708;2
7;BEBIDAS;17;VINOS FINOS FRIZANTES;5363;7837;VINO FRIZZE EVOLUTION GREEN-      X750CC;7791540043383;0;1,5;0;2;0,000337174089000708;2
21;SAL - CONDIMENTOS;1;SAL;24;21308;SAL CELUSAL FINA PLUS SALERO      X500GR;7790072179676;1;0;0;2;0,000337174089000708;2
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;5215;28053;MERMELADA CANALE BOUTIQUE CIRUELA X284GR;7798100665214;0,568;0;0;2;0,000337174089000708;2
7;BEBIDAS;18;VINOS ESPUMANTES;164;7385;LEMON CHAMP                       X750CC;7790480089420;0;1,5;0;2;0,000337174089000708;2
31;PERFUMERIA;12;ENJUAGUE BUCAL;101;31727;SOLUCION BUCAL LISTERINE C/MINT-06-X250M;7891268400014;0;0,5;0;2;0,000337174089000708;2
20;JABONES;4;JABON DE TOCADOR LIQUIDO;101;20524;JABON LIQ.JOHNSON HORA D/JUGAR-   X200ML;7891010935979;0;0,4;0;2;0,000337174089000708;2
7;BEBIDAS;15;VINOS FINOS SUPERIOR;71;77587;VINO CALLIA MAGNA TANNAT          X750CC;7798108830126;0;1,5;0;2;0,000337174089000708;2
50;INSECTICIDAS;2;ESPIRALES-TABLETAS-APARATOS-REPELENTES;71;50070;REPELENTE OFF CREMA E/DURACION-    X90GR;77931276;0,18;0;0;2;0,000337174089000708;2
7;BEBIDAS;14;VINOS FINOS ALTO;71;77874;VINO PORTILLO SAUVIGN.BLANCO-     X750CC;7798074860226;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;15;VINOS FINOS SUPERIOR;71;7352;VINO NAVARRO CORREA CHARDONNAY    X750CC;7790649991168;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;71;7396;VINO CALLIA RESERVE SYRAH -       X750CC;7798108830881;0;1,5;0;2;0,000337174089000708;2
50;INSECTICIDAS;1;INSECTICIDAS EN AEROSOL y LIQUIDOS;71;50009;INSECTICIDA RAID MATA HORMIGAS GAT-X500C;7790520000927;0;1;0;2;0,000337174089000708;2
50;INSECTICIDAS;2;ESPIRALES-TABLETAS-APARATOS-REPELENTES;71;50091;REPELENTE OFF SPRAY ALOE VERA -65-X200CC;7790520002402;0;0,4;0;2;0,000337174089000708;2
7;BEBIDAS;18;VINOS ESPUMANTES;71;7359;CHAMPAÑA NAVARRO CORREAS NATURE   X750CC;7790649000105;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;16;VINOS FINOS PREMIUN;71;77161;VINO SALENTEIN CABERNET SAUVIGNON X750CC;7798074860349;0;1,5;0;2;0,000337174089000708;2
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;71;13320;LIMPIA MR.MUSCULO DEST/SUCIED.GATIX500CC;7790520986825;0;1;0;2;0,000337174089000708;2
7;BEBIDAS;20;WHISKY;71;7694;WHISKY JOHNNIE WALKER NEGRO-        X1LT;5000267023625;0;2;0;2;0,000337174089000708;2
7;BEBIDAS;14;VINOS FINOS ALTO;71;78044;VINO PORTILLO MALBEC ESTUCHE-     X750CC;7798074869793;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;15;VINOS FINOS SUPERIOR;71;7590;VINO NAVARRO CORREA MERLOT-37-    X750CC;7790649991304;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;14;VINOS FINOS ALTO;71;7822;VINO SAN TELMO ESENCIA TORRONTES  X750CC;7790197161341;0;0,0015;0;2;0,000337174089000708;2
7;BEBIDAS;18;VINOS ESPUMANTES;71;7619;champaÑa el portillo              x750cc;7798074861131;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;20;WHISKY;71;7828;WHISKY OLD PARR  ESTUCHE          X750ML;5000281003160;0;0,0015;0;2;0,000337174089000708;2
28;MERMELADAS - MIEL - DULCES;1;MERMELADAS-JALEAS;152;28175;MERMELADA LA CAMP.ESP.DURAZ.C/MIEL-X300G;7793360981401;0,6;0;0;2;0,000337174089000708;2
6;CONSERVAS;1;CONSERVAS DE PESCADOS;152;6119;SARDINA SALSA TOMATE NEREIDA-962- X120GR;7793360008115;0,24;0;0;2;0,000337174089000708;2
7;BEBIDAS;15;VINOS FINOS SUPERIOR;5974;77526;vino reserva d/fin d/mdo pinot noir-x750;7798099590115;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;15;VINOS FINOS SUPERIOR;5974;77569;vino reserva d/fin d/mundo malbec-x750cc;7798099590085;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;14;VINOS FINOS ALTO;302;7653;VINO SAN FELIPE ROBLE CABER.SAUVIG.X750C;7790577002400;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;16;VINOS FINOS PREMIUN;302;7364;VINO RUTINI MALBEC-               X750CC;7790577001151;0;1,5;0;2;0,000337174089000708;2
21;SAL - CONDIMENTOS;4;SALSAS;326;21249;SALSA LHERITIER CARAMELO-292-     X500GR;7792860002920;1;0;0;2;0,000337174089000708;2
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;87;41014;CREMA P/PEINAR ELVIVE NUTRI GLOSS X250GR;7899026414327;0,5;0;0;2;0,000337174089000708;2
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;87;41148;CREMA TRAT.ELVIVE COLORVIVE-1201- X350CC;7899026406377;0;0,7;0;2;0,000337174089000708;2
41;LINEA CAPILAR;1;SHAMPOO;87;41229;shampoo elvive caspa-cont-118-cit.x400ml;7899026422735;0;0,8;0;2;0,000337174089000708;2
16;POSTRES PARA PREPARAR;1;BIZCOCHUELOS;44;16104;PIONONO LYVIAN SFERCO PLANCHA -   X450GR;7791936000167;0,9;0;0;2;0,000337174089000708;2
38;ENCURTIDOS;2;ACEITUNAS EN PAQUETES-FRASCOS;5620;38058;ACEITUNA RODAJADA NEGRA DON RICARDO-X500;7798156210604;1;0;0;2;0,000337174089000708;2
90;LACTEOS;10;LECHE SABORIZADA;389;90458;LECHE JUNIOR LA SEREN.DESC.-651-D/L X1LT;7793940651069;0;2;0;2;0,000337174089000708;2
90;LACTEOS;15;QUESOS UNTABLES;255;90381;QUESO UNT.ADLER PARMESANO -1655-  X100GR;7791564135965;0,2;0;0;2;0,000337174089000708;2
9;ARROZ - FIDEOS;5;FIDEOS x 500 grs.;455;9714;FIDEO FAVORITA CABELLO D/ANG-40538X500GR;7790060034109;1;0;0;2;0,000337174089000708;2
7;BEBIDAS;2;JUGOS LISTOS;20;77677;JUGO MINERVA LIMONCITO VERDE PET.-X500CC;7790070503732;0;1;0;2;0,000337174089000708;2
7;BEBIDAS;14;VINOS FINOS ALTO;263;77968;VINO NIETO SENETINER RES.MALB.DOC-X750ML;7793440000060;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;11;VINOS FINOS MEDIO BAJOS;263;7815;VINO SANTA ISABEL ROSADO DULCE    X700CC;7793440701547;0;1,4;0;2;0,000337174089000708;2
7;BEBIDAS;14;VINOS FINOS ALTO;263;7106;VINO NIETO SENETINER PINOT NOIR-  X750CC;7793440704876;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;263;7720;VINO EMILIA NIETO SENET.CHARD/VIOG-X750C;7793440000206;0;1,5;0;2;0,000337174089000708;2
3;CEREALES Y LEGUMBRES;4;CEREALES P/DESAYUNO;64;3077;CEREAL NESTLE GOLD -              X300GR;7613030983200;0,6;0;0;2;0,000337174089000708;2
32;LECHE;2;LECHES INFANTILES;64;32118;LECHE POLVO NAN 2 -12086047-      X400GR;7501059231924;0,8;0;0;2;0,000337174089000708;2
32;LECHE;2;LECHES INFANTILES;64;32119;LECHE POLVO NAN 3 -12060559-      X900GR;7501059228078;1,8;0;0;2;0,000337174089000708;2
4;INFUSIONES;3;CAFE SOLUBLE;64;4309;CAFE DOLCA SUAVE LATA ED.LIMITADA X220GR;7891000092583;0,44;0;0;2;0,000337174089000708;2
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5368;2226;CHOCOLATE TOBLERONE C/PASAS UVA   X100GR;7622300107949;0,2;0;0;2;0,000337174089000708;2
19;ALCOHOL - PEGAMENTOS;2;PEGAMENTOS;6091;19118;POXIPOL EL PULPITO                 X50GR;7790400022834;0,1;0;0;2;0,000337174089000708;2
7;BEBIDAS;13;VINOS FINOS MEDIO ALTO;31;77262;VINO CAFAYATE TORRONTES   -       X750ML;7790093075759;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;31;77661;RON HAVANA AÑEJO BLANCO -321-     X750CC;8501110080811;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;20;WHISKY;31;77154;WHISKY JAMESON EST. -351-         X750CC;5011007003029;0;0,0015;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;31;7971;LICOR CUSENIER CAFE AL COÑAC PETA.X200CC;77908377;0;0,4;0;2;0,000337174089000708;2
7;BEBIDAS;21;LICORES Y BEBIDAS BLANCAS;31;78004;VODKA ABSOLUT VAINILIA -9585-     X750CC;7312040060757;0;0,0015;0;2;0,000337174089000708;2
7;BEBIDAS;20;WHISKY;31;7146;WHISKY CHIVAS REGAL 12 AÑOS-      X750CC;0804324003955;0;0,0015;0;2;0,000337174089000708;2
7;BEBIDAS;18;VINOS ESPUMANTES;31;77093;CHAMPAÑA MUMM CUVEE DEMISEC -     X750CC;7791560074077;0;1,5;0;2;0,000337174089000708;2
7;BEBIDAS;11;VINOS FINOS MEDIO BAJOS;31;7857;VINO COLON ROSADO -11923-         X750ML;7790168103936;0;0,0015;0;2;0,000337174089000708;2
41;LINEA CAPILAR;1;SHAMPOO;247;41046;SHAMPOO H&S PUREZA Y BRILLO-9392- X400ML;7501007460369;0;0,8;0;2;0,000337174089000708;2
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;247;41345;CREMA TRAT.PANTENE BRIL.EXT.-9896-X300ML;7501007495736;0;0,6;0;2;0,000337174089000708;2
31;PERFUMERIA;3;DESODORANTES;247;31481;DESOD.GILLETTE COOL WAVE -51344-  X150ML;7506195128985;0;0,3;0;2;0,000337174089000708;2
31;PERFUMERIA;3;DESODORANTES;247;31545;DESOD.GILLETTE ARCTIC ICE -51345- X150ML;7506195129005;0;0,3;0;2;0,000337174089000708;2
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;247;41527;CREMA P/PEINAR PANTENE LIS.E.CREM.X300ML;7501001170073;0;0,6;0;2;0,000337174089000708;2
31;PERFUMERIA;3;DESODORANTES;247;31056;DESOD.GILLETTE SPORT AER.         X150ML;7506195170366;0;0,3;0;2;0,000337174089000708;2
2;CHOCOLATES - ALFAJORES;2;CHOCOLATES P/TAZA - COBERTURAS;5006;2074;COBERTURA CANNETTINE SEMIAMARGO-  X100GR;7798036732073;0,2;0;0;2;0,000337174089000708;2
2;CHOCOLATES - ALFAJORES;1;CHOCOLATES-ALFAJORES-BOMBONES;5006;2316;CHOCOLATE CANNETTINE BCO RAMA -    X35GR;7798036732042;0,07;0;0;2;0,000337174089000708;2
41;LINEA CAPILAR;7;LINEA CAPILAR BEBE-NIÑOS;6013;41818;ACOND.BABYBASIC AVENA Y MIEL-233- X210ML;7798086020960;0;0,4;0;2;0,000337174089000708;2
31;PERFUMERIA;6;COLONIAS;6013;31238;COLONIA BABYBASIC SVE/NATURA-5111 X200ML;7798086020540;0;0,4;0;2;0,000337174089000708;2
10;FRUTAS EN CONSERVA;6;PULPA DE FRUTAS;245;10104;PULPA BAHIA ANANA LATA            X900GR;7795933202029;1,8;0;0;2;0,000337174089000708;2
7;BEBIDAS;19;SIDRAS Y FRUTADOS;314;7408;lemon fizz real                   x720cc;7790119001106;0;1,4400001;0;2;0,000337174089000708;2
32;LECHE;1;LECHES EN POLVO;72;32192;LECHE POLVO SANCOR-4317-ENTERA    X800GR;7790080043174;1,6;0;0;2;0,000337174089000708;2
32;LECHE;2;LECHES INFANTILES;72;32091;LECHE SANCOR BB 2 STICK -5323- 16X15.7GR;7790080053234;0,5024;0;0;2;0,000337174089000708;2
31;PERFUMERIA;7;CERAS DEPILATORIAS;5977;41749;crema dep.biuty p/rostro -40105-   x30gr;7796045602257;0,06;0;0;2;0,000337174089000708;2
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;5977;41721;CREMA TORTULAN NUTRI.C/ROSA MOSQ.-X110GR;7796045000381;0,22;0;0;2;0,000337174089000708;2
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;50;13460;LIMPIADOR CIF BAÑO C/LAV.GAT.-1087-X500C;7791290004016;0;1;0;2;0,000337174089000708;2
13;LIMPIADORES;4;SUAVIZANTES;50;13072;suavizante comfort conc.eleg.-1437-x500m;7791290784956;0;1;0;2;0,000337174089000708;2
20;JABONES;1;JABON POLVO -HASTA 800 GRS.-;50;20497;JABON POLVO DRIVE BRIS.TARDE MATIC X400G;7791290003521;0,8;0;0;2;0,000337174089000708;2
13;LIMPIADORES;9;LIQUIDOS LIMPIADORES;50;13357;LIMPIADOR CIF ANTIB.GATILLO-941075-X500M;7791290001534;0;1;0;2;0,000337174089000708;2
41;LINEA CAPILAR;1;SHAMPOO;117;41365;SHAMPOO SEDAL RECON.ESTRUCTURAL   X200ML;7791293020839;0;0,4;0;2;0,000337174089000708;2
41;LINEA CAPILAR;1;SHAMPOO;117;41772;SHAMPOO SEDAL RECON.ESTRUC.       X650ML;7791293020495;0;1,3;0;2;0,000337174089000708;2
41;LINEA CAPILAR;3;ACONDICIONADOR;117;41793;ACOND.SEDAL SOS RECON.ESTRUC.     X650ML;7791293020518;0;1,3;0;2;0,000337174089000708;2
31;PERFUMERIA;6;COLONIAS;117;31104;colonia patrichs-71803-terra       x50ml;7791293001340;0;0,1;0;2;0,000337174089000708;2
41;LINEA CAPILAR;3;ACONDICIONADOR;117;41975;ACOND.SEDAL LISO PERFECTO-937735- X350ML;7791293010885;0;0,7;0;2;0,000337174089000708;2
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;117;31011;crema dove corporal piel seca     x400ml;7501056329921;0;0,8;0;2;0,000337174089000708;2
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;117;41169;CREMA P/PEINAR SEDAL SERUM REC.EST.X30ML;7891150002616;0;0,06;0;2;0,000337174089000708;2
31;PERFUMERIA;3;DESODORANTES;117;31196;DESOD.DOVE CLEAN COMFORT AER.MEN  2X98GR;7791293014005;0,392;0;0;2;0,000337174089000708;2
31;PERFUMERIA;3;DESODORANTES;117;31675;ANTIT.DOVE ENERGY DRY AER.-939581- X89GR;7791293006154;0,178;0;0;2;0,000337174089000708;2
31;PERFUMERIA;3;DESODORANTES;117;31720;ANTIT.AXE ULTRA FOCUS SECO-932044- X90GR;7791293149202;0,18;0;0;2;0,000337174089000708;2
41;LINEA CAPILAR;5;CREMAS y TRATAMIENTOS;117;41450;SPRAY P/PEINAR DOVE PROT.TERM.-330-X200M;7891150009776;0;0,4;0;2;0,000337174089000708;2
41;LINEA CAPILAR;3;ACONDICIONADOR;117;41619;ACOND.CLEAR SUAV.Y BRILLO         X400ML;7791293784649;0;0,8;0;2;0,000337174089000708;2
25;ADEREZOS;1;MAYONESAS;5643;25167;mayonesa hellmanns rec.liviana-   x250gr;;0,5;0;0;2;0,000337174089000708;2
93;FIAMBRES;4;SALAME Y CANTIMPALO;349;93364;SALAME T/COLONIA LA PIAMON-1003-P.FI.XKG;;1,97;0;0;1,97;0,000332116477665698;1,97
94;ENCURTIDOS - DULCES Y FRUTAS SECAS;2;FRUTAS SECAS;5729;94232;CASTAÑA CAJU EL PEONCITO S.Y.T -1333-XKG;;1,89;0;0;1,89;0,00031862951410567;1,89
75;CARNICERIA;3;CHORIZOS -MORCILLAS -SALCHICHAS;5652;75094;CHORIZO VASCO DE CERDO  -            XKG;;1,86;0;0;1,86;0,000313571902770659;1,86
7;BEBIDAS;2;JUGOS LISTOS;5643;7502;JUGO ADES X1LT+ADES LIGHT X200CC S/C;;0;2,1240001;0;1,77;0,000298399068765627;1,77
91;QUESOS;2;QUESO EN BARRA;389;91142;QUESO CHUBUT LA SEREN.LIGHT FRACC.-  XKG;;1,72;0;0;1,72;0,000289969716540609;1,72
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70156;ZAPALLITO DEL AIRE                   XKG;;1,71;0;0;1,71;0,000288283846095606;1,71
70;VERDURAS;1;VERDURAS EN GENERAL;5510;70006;TOMATE OFERTA                        XKG;;1,49;0;0;1,49;0,000251194696305528;1,49
71;FRUTAS;1;FRUTAS;6155;71013;DAMASCO                              XKG;;1,48;0;0;1,48;0,000249508825860524;1,48
93;FIAMBRES;2;MORTADELA;369;93187;MORTADELA PALADINI C/PISTACHO        XKG;;1,31;0;0;1,31;0,000220849028295464;1,31
75;CARNICERIA;2;CARNE DE CERDO;349;75031;COSTELETA DE CERDO C/L LA PIAMONTESA-XKG;;1,26;0;0;1,26;0,000212419676070446;1,26
94;ENCURTIDOS - DULCES Y FRUTAS SECAS;2;FRUTAS SECAS;5729;94255;MANI JAPONES VILLARES -4037-         XKG;;1,24;0;0;1,24;0,000209047935180439;1,24
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70014;NABO                                 XKG;;1,2;0;0;1,2;0,000202304453400425;1,2
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70113;AJO      -                       X6UN;;0;0;7,02;1,17;0,000197246842065414;1,17
94;ENCURTIDOS - DULCES Y FRUTAS SECAS;2;FRUTAS SECAS;5729;94219;FRUTAS ESCURRIDAS VILLARES-6916-     XKG;;1,11;0;0;1,11;0,000187131619395393;1,11
90;LACTEOS;3;YOGURT EN SACHETS;72;90314;YOGUR SANCOR-6266-BEB.FORT.FRUT   X1.3KG;7790080062663;1,4169999;0;0;1,09;0,000183759878505386;1,09
94;ENCURTIDOS - DULCES Y FRUTAS SECAS;2;FRUTAS SECAS;427;94192;SEMILLA DE AMAPOLA AZUL              XKG;S/BARRA 94192;1,07;0;0;1,07;0,000180388137615379;1,07
93;FIAMBRES;6;JAMON CRUDO;369;93052;JAMON CRUDO PALADINI PARMA-         X KG;;1,05;0;0;1,05;0,000177016396725372;1,05
94;ENCURTIDOS - DULCES Y FRUTAS SECAS;3;DULCES;436;94013;DULCE BATATA ORIETA C/CHOCOLATE      XKG;S/BARRA 94013;1,01;0;0;1,01;0,000170272914945358;1,01
15;EDULCORANTES;2;OTROS EDULCORANTES;6257;15009;edulcorante equalsweet tab.       x300un;7792129001053;0;0;300;1;0,000168587044500354;1
8;GOLOSINAS;6;HALLOWEEN;222;8094;CHUPETIN ARCOR HALLOWEEN OJO BOLSA X50UN;7790580457105;0;0;50;1;0,000168587044500354;1
15;EDULCORANTES;2;OTROS EDULCORANTES;6257;15032;EDULCORANTE SUCARYL SOBRE          X50UN;7792129000360;0;0;50;1;0,000168587044500354;1
17;HIGIENE PERSONAL - PAPELES;9;PAÑALES P/BEBE;228;17677;PAÑAL HUGGIES ACT.SEC SP XG NENA - X44UN;7794626002458;0;0;44;1;0,000168587044500354;1
17;HIGIENE PERSONAL - PAPELES;5;HISOPOS;107;17377;HISOPOS Q-SOFT P/MAQUILLAJE-716-   X40UN;7790773007162;0;0;40;1;0,000168587044500354;1
17;HIGIENE PERSONAL - PAPELES;9;PAÑALES P/BEBE;228;17670;PAÑAL HUGGIES ACT.SEC MP MED.VARON-X36UN;7794626002311;0;0;36;1;0,000168587044500354;1
4;INFUSIONES;5;TE COMUN;26;4265;TE LA MORENITA SAQUITO RAP.INF.-   X25UN;7790170914759;0;0;25;1;0,000168587044500354;1
4;INFUSIONES;7;YERBA MATE EN SAQUITOS;5027;4292;YERBA TARAGUI SAQUITO C/SOB.-100070-X25U;7790387211221;0;0;25;1;0,000168587044500354;1
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;101;31650;TOALLITAS DESMAQ.CLEAN CLEAR-97183-X25UN;381371075030;0;0;25;1;0,000168587044500354;1
13;LIMPIADORES;13;DESINFECTANTES;332;13529;TOALLITA DESINF.AYUDIN LIMON FLOW.P-X24U;7793253098971;0;0;24;1;0,000168587044500354;1
92;REFRIGERADOS - EMBUTIDOS;6;SALCHICHAS;5590;92121;SALCHICHA PATYVIENA SCOOBY-2083-   X24UN;7790670003878;0;0;24;1;0,000168587044500354;1
8;GOLOSINAS;3;CHUPETINES;326;8081;CHUPETIN LHERITIER B.LOCA MAX C/CH.X24UN;7792860007611;0;0;24;1;0,000168587044500354;1
51;MEDICAMENTOS;2;APOSITOS,CURITAS;46;51010;APOSITO CURITAS CARS -48581-       X20UN;7319470011878;0;0;20;1;0,000168587044500354;1
17;HIGIENE PERSONAL - PAPELES;9;PAÑALES P/BEBE;5310;17434;PAÑAL BABYSEC PREMIUM MP GDE-4673- X16UN;7790250046738;0;0;16;1;0,000168587044500354;1
17;HIGIENE PERSONAL - PAPELES;12;PROTECTORES FEMENINOS;228;17327;PROTECTOR POISE -9707-             X14UN;7793620000071;0;0;14;1;0,000168587044500354;1
8;GOLOSINAS;3;CHUPETINES;326;8106;chupetin chupetoncito -121-        x12un;7792860001213;0;0;12;1;0,000168587044500354;1
17;HIGIENE PERSONAL - PAPELES;9;PAÑALES P/BEBE;247;17477;PAÑAL BABYSAN PEQUEÑO-3380-        X12UN;7506195133262;0;0;12;1;0,000168587044500354;1
27;ARTICULOS DE LIMPIEZA;7;BROCHES;5436;27109;BROCHE MADERA BROOMY              X12UND;7792387000133;0;0;12;1;0,000168587044500354;1
60;BAZAR;3;BAZAR PLASTICO;5759;60168;ENSALADERA + 6 COMP.CRYSTAL -BS899/7- XU;8993373253048;0;0;7;1;0,000168587044500354;1
60;BAZAR;2; BAZAR VIDRIO;5626;60583;COPA RIGOLLEAU HILTON VINO PACK X6UN;7791822681708;0;0;6;1;0,000168587044500354;1
19;ALCOHOL - PEGAMENTOS;5;PERCHAS AUTOADHESIVAS/ACCESORIOS;5923;19023;percha practi hogar multiuso        x6un;7790204000076;0;0;6;1;0,000168587044500354;1
60;BAZAR;9;VARIOS;5759;60088;ESPECIERO DAYS C/BASE AM33-5        X5UN;766526;0;0;5;1;0,000168587044500354;1
18;ILUMINACION;3;VELAS;6177;18142;VELON SOUVENIR AROMATICO CITRONELLA-X3UN;7798120900456;0;0;3;1;0,000168587044500354;1
70;VERDURAS;1;VERDURAS EN GENERAL;6155;70073;CHOCLO                              X3UN;;0;0;3;1;0,000168587044500354;1
31;PERFUMERIA;5;CREMAS-QUITAESMALTES;46;31788;CREMA NIVEA BODY SIL.X200+TOAL.REF.X25UN;7791969000486;0;0;1;1;0,000168587044500354;1
31;PERFUMERIA;8;BRONCEADORES;46;31931;PROTECTOR LABIAL NIVEA LABELLO ESSEN.X1U;7791969850616;0;0;1;1;0,000168587044500354;1
31;PERFUMERIA;3;DESODORANTES;6135;31597;DESOD.KEVINGSTON AZUL-20 +BALSAMO;7798108454421;0;0;1;1;0,000168587044500354;1
31;PERFUMERIA;6;COLONIAS;6135;31667;perfume barbie sweet+dije+hebilla;7798045214386;0;0;1;1;0,000168587044500354;1
31;PERFUMERIA;6;COLONIAS;6135;31297;COLONIA BODY SPLASH BARBIE SWEET+PULSERA;7798045214362;0;0;1;1;0,000168587044500354;1
31;PERFUMERIA;3;DESODORANTES;6135;31122;DESOD.KEVINGSTON FUTBOL+SHAMPOOX200CC;7798108457552;0;0;1;1;0,000168587044500354;1
13;LIMPIADORES;12;DESODORANTES DE AMBIENTES;332;13103;DESOD.AMB.POETT H.STYLE JAZ/PRIM FUL-XUN;7793253060008;0;0;1;1;0,000168587044500354;1
27;ARTICULOS DE LIMPIEZA;4;PAÑOS-REJILLAS-REPASADORES-TRAPOS;332;27192;PAÑO ABSORB.MORTIMER P/PISO C/AGER.  XUN;7793253388911;0;0;1;1;0,000168587044500354;1
